utc dates,local dates,CO2 (PARTS_PER_MILLION),PM25 (MICROGRAMS_PER_CUBIC_METER),PM10 (MICROGRAMS_PER_CUBIC_METER),TVOC (PARTS_PER_BILLION),IAQI (IAQI),TEMPERATURE (CELSIUS),HUMIDITY (PERCENT),people,door,ventilation,window
2025-02-01T23:49:00+00:00,2025-02-02T02:49:00+03:00,939.0,42.5,46.0,,5.0,24.56999969482422,34.92500114440918,2.0,0.1,1,0.0
2025-02-01T23:50:00+00:00,2025-02-02T02:50:00+03:00,950.5,41.5,42.5,,5.0,24.57499980926514,34.97500038146973,2.0,0.1,1,0.0
2025-02-01T23:51:00+00:00,2025-02-02T02:51:00+03:00,959.0,40.0,42.0,,5.0,24.57999992370605,35.06500053405762,2.0,0.1,1,0.0
2025-02-01T23:52:00+00:00,2025-02-02T02:52:00+03:00,973.0,42.5,45.0,,5.0,24.58500003814697,35.11999893188477,1.0,0.5,1,0.0
2025-02-01T23:53:00+00:00,2025-02-02T02:53:00+03:00,980.5,40.0,41.0,,5.0,24.57499980926514,34.98999977111816,1.0,0.0,1,0.0
2025-02-01T23:54:00+00:00,2025-02-02T02:54:00+03:00,966.5,40.0,41.5,,5.0,24.61999988555908,33.89999961853027,2.0,0.5,1,0.0
2025-02-01T23:55:00+00:00,2025-02-02T02:55:00+03:00,953.0,40.5,42.0,,5.0,24.68499946594238,34.25500106811523,2.0,0.1,1,0.0
2025-02-01T23:56:00+00:00,2025-02-02T02:56:00+03:00,962.0,41.0,44.5,,5.0,24.6850004196167,34.97499847412109,2.0,0.1,1,0.0
2025-02-01T23:57:00+00:00,2025-02-02T02:57:00+03:00,989.0,42.0,43.5,,5.0,24.63000011444092,35.22999954223633,2.0,0.1,1,0.0
2025-02-01T23:58:00+00:00,2025-02-02T02:58:00+03:00,1027.0,36.5,40.5,,5.0,24.60000038146973,35.32999992370605,2.0,0.1,1,0.0
2025-02-01T23:59:00+00:00,2025-02-02T02:59:00+03:00,1068.0,39.0,41.5,,5.0,24.59500026702881,35.47999954223633,2.0,0.1,1,0.0
2025-02-02T00:00:00+00:00,2025-02-02T03:00:00+03:00,1076.5,38.5,39.5,,5.0,24.56999969482422,35.375,2.0,0.1,1,0.0
2025-02-02T00:01:00+00:00,2025-02-02T03:01:00+03:00,1083.0,37.5,40.5,,5.0,24.54999923706055,35.46500015258789,2.0,0.1,1,0.0
2025-02-02T00:02:00+00:00,2025-02-02T03:02:00+03:00,1086.0,40.5,43.0,,5.0,24.54500007629395,35.47999954223633,2.0,0.1,1,0.0
2025-02-02T00:03:00+00:00,2025-02-02T03:03:00+03:00,1090.0,42.0,44.0,,5.0,24.54000091552734,35.47499847412109,2.0,0.1,1,0.0
2025-02-02T00:04:00+00:00,2025-02-02T03:04:00+03:00,1088.5,40.5,45.5,,5.0,24.53999996185303,35.56500053405762,2.0,0.1,1,0.0
2025-02-02T00:05:00+00:00,2025-02-02T03:05:00+03:00,1086.5,39.5,41.5,,5.0,24.51000022888184,35.65500068664551,2.0,0.1,1,0.0
2025-02-02T00:06:00+00:00,2025-02-02T03:06:00+03:00,1084.0,43.0,46.0,,5.0,24.51000022888184,35.57000160217285,2.0,0.1,1,0.0
2025-02-02T00:07:00+00:00,2025-02-02T03:07:00+03:00,1085.5,42.0,46.5,,5.0,24.50500011444092,35.6299991607666,2.0,0.1,1,0.0
2025-02-02T00:08:00+00:00,2025-02-02T03:08:00+03:00,1101.0,44.5,48.0,,5.0,24.53000068664551,35.77500152587891,2.0,0.1,1,0.0
2025-02-02T00:09:00+00:00,2025-02-02T03:09:00+03:00,1113.0,49.5,53.5,,6.0,24.51500034332275,35.86499977111816,2.0,0.1,1,0.0
2025-02-02T00:10:00+00:00,2025-02-02T03:10:00+03:00,1109.0,51.5,55.0,,6.0,24.53000068664551,35.78000068664551,2.0,0.1,1,0.0
2025-02-02T00:11:00+00:00,2025-02-02T03:11:00+03:00,1120.5,48.5,50.5,,6.0,24.53999996185303,35.89500045776367,2.0,0.1,1,0.0
2025-02-02T00:12:00+00:00,2025-02-02T03:12:00+03:00,1135.0,58.0,64.0,,7.0,24.52500057220459,35.84000015258789,2.0,0.1,1,0.0
2025-02-02T00:13:00+00:00,2025-02-02T03:13:00+03:00,1141.5,47.5,50.5,,6.0,24.53000068664551,35.88500022888184,2.0,0.1,1,0.0
2025-02-02T00:14:00+00:00,2025-02-02T03:14:00+03:00,1145.0,49.0,53.0,,6.0,24.53999996185303,35.8700008392334,2.0,0.1,1,0.0
2025-02-02T00:15:00+00:00,2025-02-02T03:15:00+03:00,1131.0,51.5,53.5,,6.0,24.52500057220459,35.86999893188477,2.0,0.1,1,0.0
2025-02-02T00:16:00+00:00,2025-02-02T03:16:00+03:00,1116.5,51.5,55.0,,6.0,24.54500007629395,35.82500076293945,2.0,0.1,1,0.0
2025-02-02T00:17:00+00:00,2025-02-02T03:17:00+03:00,1131.5,49.0,53.0,,6.0,24.52500057220459,35.98500061035156,2.0,0.1,1,0.0
2025-02-02T00:18:00+00:00,2025-02-02T03:18:00+03:00,1150.5,44.0,46.5,,5.0,24.53499984741211,36.05500030517578,2.0,0.1,1,0.0
2025-02-02T00:19:00+00:00,2025-02-02T03:19:00+03:00,1161.5,48.5,51.0,,6.0,24.52000045776367,36.05999946594238,2.0,0.1,1,0.0
2025-02-02T00:20:00+00:00,2025-02-02T03:20:00+03:00,1167.0,48.5,50.0,,6.0,24.51000022888184,36.04000091552734,2.0,0.1,1,0.0
2025-02-02T00:21:00+00:00,2025-02-02T03:21:00+03:00,1175.0,46.0,49.5,,6.0,24.52500057220459,36.21000099182129,2.0,0.1,1,0.0
2025-02-02T00:22:00+00:00,2025-02-02T03:22:00+03:00,1183.5,46.0,50.5,,6.0,24.52500057220459,36.23500061035156,2.0,0.1,1,0.0
2025-02-02T00:23:00+00:00,2025-02-02T03:23:00+03:00,1179.5,45.5,47.0,,6.0,24.51500034332275,36.11499977111816,2.0,0.1,1,0.0
2025-02-02T00:24:00+00:00,2025-02-02T03:24:00+03:00,1120.5,55.5,57.5,,7.0,24.57000064849854,33.53999900817871,2.0,0.1,1,0.0
2025-02-02T00:25:00+00:00,2025-02-02T03:25:00+03:00,1031.5,54.0,59.0,,6.0,24.64499950408936,33.875,2.0,0.1,1,0.0
2025-02-02T00:26:00+00:00,2025-02-02T03:26:00+03:00,1026.5,56.5,62.5,,7.0,24.70499992370605,35.24499893188477,2.0,0.1,1,0.0
2025-02-02T00:27:00+00:00,2025-02-02T03:27:00+03:00,1045.5,54.5,59.0,,6.0,24.70499992370605,35.67499923706055,2.0,0.1,1,0.0
2025-02-02T00:28:00+00:00,2025-02-02T03:28:00+03:00,1096.5,49.0,53.5,,6.0,24.67500019073486,35.94000053405762,2.0,0.1,1,0.0
2025-02-02T00:29:00+00:00,2025-02-02T03:29:00+03:00,1157.5,47.5,50.0,,6.0,24.63999938964844,36.03499984741211,2.0,0.1,1,0.0
2025-02-02T00:30:00+00:00,2025-02-02T03:30:00+03:00,1201.0,49.5,52.5,,6.0,24.61000061035156,36.14999961853027,2.0,0.1,1,0.0
2025-02-02T00:31:00+00:00,2025-02-02T03:31:00+03:00,1212.5,49.0,52.5,,6.0,24.60500049591064,36.2549991607666,2.0,0.1,1,0.0
2025-02-02T00:32:00+00:00,2025-02-02T03:32:00+03:00,1215.0,49.0,52.5,,6.0,24.59500026702881,36.33499908447266,2.0,0.1,1,0.0
2025-02-02T00:33:00+00:00,2025-02-02T03:33:00+03:00,1223.0,44.5,47.5,,5.0,24.60000038146973,36.41500091552734,2.0,0.1,1,0.0
2025-02-02T00:34:00+00:00,2025-02-02T03:34:00+03:00,1239.0,47.0,55.0,,6.0,24.60000038146973,36.58000183105469,2.0,0.1,1,0.0
2025-02-02T00:35:00+00:00,2025-02-02T03:35:00+03:00,1245.5,48.5,53.0,,6.0,24.61000061035156,36.57999992370605,3.0,0.5,1,0.0
2025-02-02T00:36:00+00:00,2025-02-02T03:36:00+03:00,1245.0,46.5,50.0,,6.0,24.60000038146973,36.73000144958496,3.0,0.1,1,0.0
2025-02-02T00:37:00+00:00,2025-02-02T03:37:00+03:00,1260.0,55.5,59.5,,7.0,24.63000011444092,36.25,3.0,0.1,1,0.0
2025-02-02T00:38:00+00:00,2025-02-02T03:38:00+03:00,1255.5,44.5,47.5,,6.0,24.68000030517578,36.52500152587891,3.0,0.1,1,0.0
2025-02-02T00:39:00+00:00,2025-02-02T03:39:00+03:00,1277.5,52.0,53.0,,6.0,24.64499950408936,36.79999923706055,3.0,0.1,1,0.0
2025-02-02T00:40:00+00:00,2025-02-02T03:40:00+03:00,1289.0,47.5,50.0,,6.0,24.61000061035156,36.93000030517578,3.0,0.1,1,0.0
2025-02-02T00:41:00+00:00,2025-02-02T03:41:00+03:00,1301.5,47.5,49.5,,6.0,24.60500049591064,37.07500076293945,3.0,0.1,1,0.0
2025-02-02T00:42:00+00:00,2025-02-02T03:42:00+03:00,1314.0,48.5,51.0,,6.0,24.57499980926514,37.26000022888184,3.0,0.1,1,0.0
2025-02-02T00:43:00+00:00,2025-02-02T03:43:00+03:00,1329.0,47.5,52.0,,6.0,24.5649995803833,37.3700008392334,3.0,0.1,1,0.0
2025-02-02T00:44:00+00:00,2025-02-02T03:44:00+03:00,1336.0,47.5,50.0,,6.0,24.54999923706055,37.58499908447266,3.0,0.1,1,0.0
2025-02-02T00:45:00+00:00,2025-02-02T03:45:00+03:00,1342.5,52.0,54.0,,6.0,24.53499984741211,37.70499992370605,3.0,0.1,1,0.0
2025-02-02T00:46:00+00:00,2025-02-02T03:46:00+03:00,1354.5,53.5,58.0,,6.0,24.53000068664551,37.53499984741211,3.0,0.1,1,0.0
2025-02-02T00:47:00+00:00,2025-02-02T03:47:00+03:00,1358.5,48.0,51.5,,6.0,24.55499935150146,37.67000007629395,3.0,0.1,1,0.0
2025-02-02T00:48:00+00:00,2025-02-02T03:48:00+03:00,1361.0,48.5,55.0,,6.0,24.55500030517578,37.47499847412109,3.0,0.1,1,0.0
2025-02-02T00:49:00+00:00,2025-02-02T03:49:00+03:00,1361.0,49.0,52.5,,6.0,24.55999946594238,37.61999893188477,3.0,0.1,1,0.0
2025-02-02T00:50:00+00:00,2025-02-02T03:50:00+03:00,1367.0,52.0,56.0,,6.0,24.59500026702881,37.75,3.0,0.1,1,0.0
2025-02-02T00:51:00+00:00,2025-02-02T03:51:00+03:00,1350.5,49.0,57.0,,6.0,24.60500049591064,37.84000015258789,3.0,0.1,1,0.0
2025-02-02T00:52:00+00:00,2025-02-02T03:52:00+03:00,1348.5,50.5,52.0,,6.0,24.625,37.64000129699707,3.0,0.1,1,0.0
2025-02-02T00:53:00+00:00,2025-02-02T03:53:00+03:00,1329.5,52.0,57.0,,6.0,24.65999984741211,37.53499984741211,3.0,0.1,1,0.0
2025-02-02T00:54:00+00:00,2025-02-02T03:54:00+03:00,1308.0,48.0,53.5,,6.0,24.65499973297119,37.52499961853027,3.0,0.1,1,0.0
2025-02-02T00:55:00+00:00,2025-02-02T03:55:00+03:00,1313.5,50.0,55.0,,6.0,24.70499992370605,37.47999954223633,3.0,0.1,1,0.0
2025-02-02T00:56:00+00:00,2025-02-02T03:56:00+03:00,1341.0,48.5,53.5,,6.0,24.69499969482422,37.30500030517578,3.0,0.1,1,0.0
2025-02-02T00:57:00+00:00,2025-02-02T03:57:00+03:00,1361.5,53.0,57.0,,6.0,24.66499996185303,37.19499969482422,3.0,0.1,1,0.0
2025-02-02T00:58:00+00:00,2025-02-02T03:58:00+03:00,1331.0,49.0,57.0,,6.0,24.67500019073486,37.36000061035156,3.0,0.1,1,0.0
2025-02-02T00:59:00+00:00,2025-02-02T03:59:00+03:00,1350.0,45.0,47.0,,6.0,24.65999984741211,37.8799991607666,3.0,0.1,1,0.0
2025-02-02T01:00:00+00:00,2025-02-02T04:00:00+03:00,1383.0,46.5,51.5,,6.0,24.64999961853027,37.69499969482422,3.0,0.1,1,0.0
2025-02-02T01:01:00+00:00,2025-02-02T04:01:00+03:00,1397.5,42.5,46.0,,6.0,24.65999984741211,37.72500038146973,3.0,0.1,1,0.0
2025-02-02T01:02:00+00:00,2025-02-02T04:02:00+03:00,1411.0,48.0,53.0,,6.0,24.68000030517578,37.77499961853027,3.0,0.1,1,0.0
2025-02-02T01:03:00+00:00,2025-02-02T04:03:00+03:00,1404.5,46.0,47.5,,6.0,24.68499946594238,37.71000099182129,3.0,0.1,1,0.0
2025-02-02T01:04:00+00:00,2025-02-02T04:04:00+03:00,1383.5,44.0,49.5,,6.0,24.71499919891357,37.70999908447266,3.0,0.1,1,0.0
2025-02-02T01:05:00+00:00,2025-02-02T04:05:00+03:00,1379.5,44.5,47.5,,6.0,24.71999931335449,37.72500038146973,3.0,0.1,1,0.0
2025-02-02T01:06:00+00:00,2025-02-02T04:06:00+03:00,1379.0,44.0,46.5,,6.0,24.71999931335449,37.51499938964844,3.0,0.1,1,0.0
2025-02-02T01:07:00+00:00,2025-02-02T04:07:00+03:00,1375.0,42.0,44.0,,6.0,24.73999977111816,37.46000099182129,3.0,0.1,1,0.0
2025-02-02T01:08:00+00:00,2025-02-02T04:08:00+03:00,1377.0,41.0,41.0,,6.0,24.75,37.60000038146973,3.0,0.1,1,0.0
2025-02-02T01:09:00+00:00,2025-02-02T04:09:00+03:00,1375.5,43.0,45.5,,6.0,24.76500034332275,37.61499977111816,3.0,0.1,1,0.0
2025-02-02T01:10:00+00:00,2025-02-02T04:10:00+03:00,1384.5,43.0,45.0,,6.0,24.75,37.54000091552734,3.0,0.1,1,0.0
2025-02-02T01:11:00+00:00,2025-02-02T04:11:00+03:00,1364.5,42.0,46.5,,6.0,24.76000022888184,37.45500183105469,3.0,0.1,1,0.0
2025-02-02T01:12:00+00:00,2025-02-02T04:12:00+03:00,1359.5,38.0,40.0,,6.0,24.78000068664551,37.33499908447266,3.0,0.1,1,0.0
2025-02-02T01:13:00+00:00,2025-02-02T04:13:00+03:00,1365.5,38.5,40.0,,6.0,24.79500007629395,37.39999961853027,3.0,0.1,1,0.0
2025-02-02T01:14:00+00:00,2025-02-02T04:14:00+03:00,1380.0,39.5,40.0,,6.0,24.82499980926514,37.19499969482422,3.0,0.1,1,0.0
2025-02-02T01:15:00+00:00,2025-02-02T04:15:00+03:00,1371.5,41.0,44.0,,6.0,24.83500003814697,36.92499923706055,3.0,0.1,1,0.0
2025-02-02T01:16:00+00:00,2025-02-02T04:16:00+03:00,1365.5,37.0,39.0,,6.0,24.79500007629395,37.16499900817871,3.0,0.1,1,0.0
2025-02-02T01:17:00+00:00,2025-02-02T04:17:00+03:00,1377.5,39.0,40.5,,6.0,24.82499980926514,37.16000175476074,3.0,0.1,1,0.0
2025-02-02T01:18:00+00:00,2025-02-02T04:18:00+03:00,1392.0,37.5,40.0,,6.0,24.83500003814697,37.01500129699707,3.0,0.1,1,0.0
2025-02-02T01:19:00+00:00,2025-02-02T04:19:00+03:00,1390.0,37.0,38.5,,6.0,24.85000038146973,36.94499969482422,3.0,0.1,1,0.0
2025-02-02T01:20:00+00:00,2025-02-02T04:20:00+03:00,1374.5,35.0,37.0,,6.0,24.84000015258789,36.79500007629395,3.0,0.1,1,0.0
2025-02-02T01:21:00+00:00,2025-02-02T04:21:00+03:00,1381.0,38.0,40.0,,6.0,24.875,37.0099983215332,3.0,0.1,1,0.0
2025-02-02T01:22:00+00:00,2025-02-02T04:22:00+03:00,1398.0,35.0,40.0,,6.0,24.84500026702881,37.09499931335449,3.0,0.1,1,0.0
2025-02-02T01:23:00+00:00,2025-02-02T04:23:00+03:00,1418.5,36.0,36.5,,6.0,24.84500026702881,37.20499992370605,3.0,0.1,1,0.0
2025-02-02T01:24:00+00:00,2025-02-02T04:24:00+03:00,1430.0,33.5,35.5,,6.0,24.81999969482422,37.05500030517578,3.0,0.1,1,0.0
2025-02-02T01:25:00+00:00,2025-02-02T04:25:00+03:00,1430.0,36.5,38.0,,6.0,24.82999992370605,37.38999938964844,3.0,0.1,1,0.0
2025-02-02T01:26:00+00:00,2025-02-02T04:26:00+03:00,1441.0,33.0,36.0,,6.0,24.79500007629395,37.47500038146973,3.0,0.1,1,0.0
2025-02-02T01:27:00+00:00,2025-02-02T04:27:00+03:00,1448.0,33.0,36.0,,6.0,24.82999992370605,37.30999946594238,3.0,0.1,1,0.0
2025-02-02T01:28:00+00:00,2025-02-02T04:28:00+03:00,1462.5,33.5,35.0,,6.0,24.86000061035156,37.34499931335449,3.0,0.1,1,0.0
2025-02-02T01:29:00+00:00,2025-02-02T04:29:00+03:00,1461.5,34.0,34.0,,6.0,24.8799991607666,37.21999931335449,3.0,0.1,1,0.0
2025-02-02T01:30:00+00:00,2025-02-02T04:30:00+03:00,1451.5,34.0,37.0,,6.0,24.8799991607666,37.38500022888184,3.0,0.1,1,0.0
2025-02-02T01:31:00+00:00,2025-02-02T04:31:00+03:00,1447.0,30.5,33.5,,6.0,24.88499927520752,37.33499908447266,3.0,0.1,1,0.0
2025-02-02T01:32:00+00:00,2025-02-02T04:32:00+03:00,1458.0,32.5,34.5,,6.0,24.88000011444092,37.5049991607666,3.0,0.1,1,0.0
2025-02-02T01:33:00+00:00,2025-02-02T04:33:00+03:00,1486.0,34.0,35.5,,6.0,24.88000011444092,37.59500122070312,3.0,0.1,1,0.0
2025-02-02T01:34:00+00:00,2025-02-02T04:34:00+03:00,1493.5,31.5,35.0,,6.0,24.875,37.68499946594238,3.0,0.1,1,0.0
2025-02-02T01:35:00+00:00,2025-02-02T04:35:00+03:00,1486.0,29.0,32.5,,6.0,24.93000030517578,37.6150016784668,3.0,0.1,1,0.0
2025-02-02T01:36:00+00:00,2025-02-02T04:36:00+03:00,1501.0,30.0,31.5,,7.0,24.89499950408936,37.96000099182129,3.0,0.1,1,0.0
2025-02-02T01:37:00+00:00,2025-02-02T04:37:00+03:00,1527.5,29.0,30.5,,7.0,24.94000053405762,37.48999977111816,3.0,0.1,1,0.0
2025-02-02T01:38:00+00:00,2025-02-02T04:38:00+03:00,1517.0,29.0,30.0,,7.0,24.94000053405762,37.80999946594238,3.0,0.1,1,0.0
2025-02-02T01:39:00+00:00,2025-02-02T04:39:00+03:00,1515.0,30.0,31.5,,7.0,24.92500019073486,37.90500068664551,3.0,0.1,1,0.0
2025-02-02T01:40:00+00:00,2025-02-02T04:40:00+03:00,1506.5,27.5,29.5,,7.0,24.9350004196167,37.78000068664551,3.0,0.1,1,0.0
2025-02-02T01:41:00+00:00,2025-02-02T04:41:00+03:00,1501.0,30.0,33.0,,7.0,24.96499919891357,37.4950008392334,3.0,0.1,1,0.0
2025-02-02T01:42:00+00:00,2025-02-02T04:42:00+03:00,1537.0,27.0,30.0,,7.0,24.98499965667725,37.64000129699707,3.0,0.1,1,0.0
2025-02-02T01:43:00+00:00,2025-02-02T04:43:00+03:00,1546.5,27.0,29.0,,7.0,24.98499965667725,37.88999938964844,3.0,0.1,1,0.0
2025-02-02T01:44:00+00:00,2025-02-02T04:44:00+03:00,1547.0,27.0,29.0,,7.0,24.96000003814697,37.83500099182129,3.0,0.1,1,0.0
2025-02-02T01:45:00+00:00,2025-02-02T04:45:00+03:00,1547.0,27.0,29.5,,7.0,24.96999931335449,37.97000122070312,3.0,0.1,1,0.0
2025-02-02T01:46:00+00:00,2025-02-02T04:46:00+03:00,1543.0,27.5,28.0,,7.0,24.95000076293945,37.95999908447266,4.0,0.5,1,0.0
2025-02-02T01:47:00+00:00,2025-02-02T04:47:00+03:00,1547.5,28.5,29.0,,7.0,24.93000030517578,38.21999931335449,4.0,0.1,1,0.0
2025-02-02T01:48:00+00:00,2025-02-02T04:48:00+03:00,1573.0,24.5,29.5,,7.0,24.92500019073486,36.125,4.0,0.5,1,0.0
2025-02-02T01:49:00+00:00,2025-02-02T04:49:00+03:00,1345.0,16.5,18.0,,6.0,24.95000076293945,31.3149995803833,3.0,0.1,1,0.0
2025-02-02T01:50:00+00:00,2025-02-02T04:50:00+03:00,1024.5,17.0,19.0,,5.0,24.98999977111816,30.03999996185303,3.0,0.1,1,0.0
2025-02-02T01:51:00+00:00,2025-02-02T04:51:00+03:00,1027.5,21.5,24.0,,5.0,25.03500080108643,31.78499984741211,3.0,0.1,1,0.0
2025-02-02T01:52:00+00:00,2025-02-02T04:52:00+03:00,1152.0,27.5,29.0,,5.0,25.07999992370605,33.30500030517578,3.0,0.1,1,0.0
2025-02-02T01:53:00+00:00,2025-02-02T04:53:00+03:00,1254.0,28.5,30.0,,6.0,25.10000038146973,34.85000038146973,3.0,0.1,1,0.0
2025-02-02T01:54:00+00:00,2025-02-02T04:54:00+03:00,1306.0,25.5,27.0,,6.0,25.05499935150146,36.69000053405762,3.0,0.1,1,0.0
2025-02-02T01:55:00+00:00,2025-02-02T04:55:00+03:00,1437.5,23.0,26.0,,6.0,25.0,36.92000007629395,3.0,0.1,1,0.0
2025-02-02T01:56:00+00:00,2025-02-02T04:56:00+03:00,1511.0,23.5,24.0,,7.0,24.96500015258789,37.36999893188477,3.0,0.1,1,0.0
2025-02-02T01:57:00+00:00,2025-02-02T04:57:00+03:00,1558.5,24.5,27.0,,7.0,24.94999980926514,37.41500091552734,3.0,0.1,1,0.0
2025-02-02T01:58:00+00:00,2025-02-02T04:58:00+03:00,1561.0,24.5,27.0,,7.0,24.94000053405762,37.54000091552734,3.0,0.1,1,0.0
2025-02-02T01:59:00+00:00,2025-02-02T04:59:00+03:00,1544.0,23.0,26.0,,7.0,24.96500015258789,37.66500091552734,3.0,0.1,1,0.0
2025-02-02T02:00:00+00:00,2025-02-02T05:00:00+03:00,1543.0,26.0,27.0,,7.0,24.96999931335449,37.56999969482422,3.0,0.1,1,0.0
2025-02-02T02:01:00+00:00,2025-02-02T05:01:00+03:00,1559.0,21.0,23.5,,7.0,24.97000026702881,37.32999992370605,3.0,0.1,1,0.0
2025-02-02T02:02:00+00:00,2025-02-02T05:02:00+03:00,1546.0,21.5,22.5,,7.0,24.97000026702881,37.55500030517578,3.0,0.1,1,0.0
2025-02-02T02:03:00+00:00,2025-02-02T05:03:00+03:00,1573.5,22.5,24.5,,7.0,24.94500064849854,37.56999969482422,3.0,0.1,1,0.0
2025-02-02T02:04:00+00:00,2025-02-02T05:04:00+03:00,1592.5,24.5,26.5,,7.0,24.97499942779541,37.73500061035156,3.0,0.1,1,0.0
2025-02-02T02:05:00+00:00,2025-02-02T05:05:00+03:00,1614.5,21.0,23.0,,7.0,25.0,37.70499992370605,3.0,0.1,1,0.0
2025-02-02T02:06:00+00:00,2025-02-02T05:06:00+03:00,1611.5,21.5,24.5,,7.0,24.97999954223633,37.84499931335449,3.0,0.1,1,0.0
2025-02-02T02:07:00+00:00,2025-02-02T05:07:00+03:00,1610.0,19.5,22.0,,7.0,24.97000026702881,37.79000091552734,3.0,0.1,1,0.0
2025-02-02T02:08:00+00:00,2025-02-02T05:08:00+03:00,1618.0,22.5,23.5,,7.0,24.94000053405762,37.80500030517578,3.0,0.1,1,0.0
2025-02-02T02:09:00+00:00,2025-02-02T05:09:00+03:00,1643.0,19.0,19.0,,7.0,24.94500064849854,37.95499992370605,3.0,0.1,1,0.0
2025-02-02T02:10:00+00:00,2025-02-02T05:10:00+03:00,1661.0,19.0,23.0,,7.0,24.94500064849854,37.89999961853027,3.0,0.1,1,0.0
2025-02-02T02:11:00+00:00,2025-02-02T05:11:00+03:00,1677.5,20.0,23.5,,7.0,24.97000026702881,37.98999977111816,3.0,0.1,1,0.0
2025-02-02T02:12:00+00:00,2025-02-02T05:12:00+03:00,1675.5,19.5,21.0,,7.0,24.95499992370605,37.92500114440918,3.0,0.1,1,0.0
2025-02-02T02:13:00+00:00,2025-02-02T05:13:00+03:00,1637.5,20.0,22.0,,7.0,24.96499919891357,37.90999984741211,3.0,0.1,1,0.0
2025-02-02T02:14:00+00:00,2025-02-02T05:14:00+03:00,1624.5,18.0,20.0,,7.0,24.97499942779541,37.5049991607666,3.0,0.1,1,0.0
2025-02-02T02:15:00+00:00,2025-02-02T05:15:00+03:00,1615.5,17.5,19.5,,7.0,24.97999954223633,37.82500076293945,3.0,0.1,1,0.0
2025-02-02T02:16:00+00:00,2025-02-02T05:16:00+03:00,1635.0,17.0,20.0,,7.0,24.99499988555908,37.77499961853027,3.0,0.1,1,0.0
2025-02-02T02:17:00+00:00,2025-02-02T05:17:00+03:00,1648.0,19.5,22.5,,7.0,24.97999954223633,38.20000076293945,3.0,0.1,1,0.0
2025-02-02T02:18:00+00:00,2025-02-02T05:18:00+03:00,1663.0,17.5,19.0,,7.0,24.98499965667725,38.3650016784668,3.0,0.1,1,0.0
2025-02-02T02:19:00+00:00,2025-02-02T05:19:00+03:00,1698.5,18.0,18.0,,7.0,24.99499988555908,38.44000053405762,3.0,0.1,1,0.0
2025-02-02T02:20:00+00:00,2025-02-02T05:20:00+03:00,1711.5,15.5,16.0,,7.0,24.99499988555908,38.09499931335449,3.0,0.1,1,0.0
2025-02-02T02:21:00+00:00,2025-02-02T05:21:00+03:00,1690.0,19.0,20.5,,7.0,25.02000045776367,38.01499938964844,3.0,0.1,1,0.0
2025-02-02T02:22:00+00:00,2025-02-02T05:22:00+03:00,1706.0,18.5,19.5,,7.0,24.98499965667725,38.22999954223633,3.0,0.1,1,0.0
2025-02-02T02:23:00+00:00,2025-02-02T05:23:00+03:00,1730.0,19.0,21.5,,7.0,24.96000003814697,38.09000015258789,3.0,0.1,1,0.0
2025-02-02T02:24:00+00:00,2025-02-02T05:24:00+03:00,1702.5,17.0,18.0,,7.0,25.00500011444092,38.21000099182129,3.0,0.1,1,0.0
2025-02-02T02:25:00+00:00,2025-02-02T05:25:00+03:00,1692.0,16.0,16.0,,7.0,25.01000022888184,38.19999885559082,3.0,0.1,1,0.0
2025-02-02T02:26:00+00:00,2025-02-02T05:26:00+03:00,1683.5,16.5,17.0,,7.0,25.0,38.39500045776367,3.0,0.1,1,0.0
2025-02-02T02:27:00+00:00,2025-02-02T05:27:00+03:00,1685.0,16.0,19.0,,7.0,25.00500011444092,38.33499908447266,3.0,0.1,1,0.0
2025-02-02T02:28:00+00:00,2025-02-02T05:28:00+03:00,1692.0,13.5,15.0,,7.0,25.03999996185303,38.05500030517578,3.0,0.1,1,0.0
2025-02-02T02:29:00+00:00,2025-02-02T05:29:00+03:00,1686.5,15.0,17.5,,7.0,25.02000045776367,38.29500007629395,3.0,0.1,1,0.0
2025-02-02T02:30:00+00:00,2025-02-02T05:30:00+03:00,1697.5,14.5,14.5,,7.0,25.00500011444092,38.55499839782715,3.0,0.1,1,0.0
2025-02-02T02:31:00+00:00,2025-02-02T05:31:00+03:00,1716.5,17.5,17.5,,7.0,24.99499988555908,38.67000007629395,3.0,0.1,1,0.0
2025-02-02T02:32:00+00:00,2025-02-02T05:32:00+03:00,1731.0,15.0,16.0,,7.0,25.00500011444092,38.79000091552734,3.0,0.1,1,0.0
2025-02-02T02:33:00+00:00,2025-02-02T05:33:00+03:00,1737.0,15.5,16.0,,7.0,25.01000022888184,38.57999992370605,3.0,0.1,1,0.0
2025-02-02T02:34:00+00:00,2025-02-02T05:34:00+03:00,1734.5,16.0,17.5,,7.0,25.01000022888184,38.56999969482422,3.0,0.1,1,0.0
2025-02-02T02:35:00+00:00,2025-02-02T05:35:00+03:00,1736.5,14.0,15.0,,7.0,25.01500034332275,38.71999931335449,3.0,0.1,1,0.0
2025-02-02T02:36:00+00:00,2025-02-02T05:36:00+03:00,1725.5,15.0,16.5,,7.0,25.03999996185303,38.67499923706055,3.0,0.1,1,0.0
2025-02-02T02:37:00+00:00,2025-02-02T05:37:00+03:00,1730.0,13.5,13.5,,7.0,25.03499984741211,38.65500068664551,3.0,0.1,1,0.0
